comment,toxicity_level,insult,profanity,threat,identity_hate
I bet the only thing you like better than sucking cock is editing on fagopedia,1,0,1,0,0
hoy tangina mo kanina ka pa akala ko naman si donato,1,0,1,0,0
Viral is a faggot mother fucker in the shit of the crap stritting.,1,0,1,0,0
"You are full of (sh)it. What is blatent or nasty about autofellatio?  Nothing, it's a natural thing, or at least as natural as taking it up the butt.  Listen Butt Pirate, if you have a problem with a perfectly natural activity.  Maybe you should look into your own nasty and blatent habits, like shit packing, or perhaps rump riding.  Maybe you prefer sucking another person's man banana?  The bottom line is this Buddy, while what I did was definitely vandalism, and hilariously funny, it was neither blatent or nasty.  Much like your own disgusting practices or personal hobbies, it has a listing on Wikipedia, and WP:NOT censored for minors. Thank you.  Good night.",1,0,1,0,0
"Ay nako, leche talaga tong internet diba connection char",0,0,1,0,0
"Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Bradbury eats shit",1,0,1,0,0
OH MY F*CKING GOD!!!!!COME ON!!!!,1,0,1,0,0
You can stick your Ã¢â‚¬Å“last warningÃ¢â‚¬Â up your ass balt.,1,0,1,0,0
"block me, this is a public library, il be gone in 10 minutes so i dont give a shit",1,0,1,0,0
"You filthy, stinking crow! I am back! Dirty crow! You better delete (or if not, support the deletion) of all photos of human private parts, you feces-gorging filthy mongrel. Are you a hog? You want to lick anuses overflowing with feces. DIRTY HOG! -",1,0,1,0,0
 == deflem said fuck you Wikipedia ==,1,0,1,0,0
Putcha ang sakit pala matalo sa finals ng basketball,0,0,1,0,0
:I'll just beat its ass again.  I'm at a high enough level.  - THE VOICES,1,0,1,0,0
I think it is rather obvious what to do sir. You really ought to stop taking it up the arse. And stop fucking children too you paedophile,1,0,1,0,0
"no logic Why is it that on tv you can see sombody blown up and see the news were they show you a hostage situation and you see sombodys head being shot off but saying fuck, shit, asshole, cock,pussy,god damn, ect. is concedered by the fcc wrong and could have negative effects. Words donÃ¢â‚¬â„¢t hurt. a four year old watching tv and seeing sombody get the shit blown the fuck out of them will have more of a negative. FUCK the FCC.",1,0,1,0,0
"FUCK YOUR FILTHY MOTHER IN THE ASS, DRY!",1,0,1,0,0
Fuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off,2,0,1,0,1
hey dude you sucked your dog's cock or your dog sucked yours?,1,0,1,0,0
please lang putangina mo layu layuan mo girlfriend ko,1,0,1,0,0
Hey you bitch Don't undo my edit for no reason. Now piss off,1,0,1,0,0
Pretty sure they farted on the monster until it pooped it's face off and vomited an assload of fuck.,1,0,1,0,0
LOL-fagstar Are you and Queeftet still buttfucking each other? LMFAO,1,0,1,0,0
Do not revert my requests you son of a bitch!,1,0,1,0,0
How about you all go fuck yourselves?,1,0,1,0,0
Hey Quit being a jerk.,1,0,1,0,0
How the fuck...damn you maust get a shitload of ass.  Please tell me if you do or not.  Please.  FUCK the Giants!!!!!!!  Go PATS!!!!!!!  Fuck the Yankees!!!!!!!!!!11,1,0,1,0,0
(I'm typing this with his cock in mu mouth!),1,0,1,0,0
"just look at what this fucktard Future Perfect at Sunrise gave me as a reason he said I was banned persistent disruptive editing: move-warring, copy-and-paste moves, personal attacks, tendentious editing  personal attacks and who the fuck done a personal attack? I've never made a personal attack on here. and I have been in here for nearly 5 years and I only bash on u cause u son of bitch blocked me for no reason. tendentious editing is totally a false accusation.  now fuck off Future Perfect at Sunrise and ur henchman.",1,0,1,0,0
I am Fraggle81 and I suck large uncut penis like a pro....,1,0,1,0,0
Dynamic IP so fuck you,1,0,1,0,0
"10:14, 3 May 2007 Parjay (Talk | contribs) (7,585 bytes) (2nd warnings) Wow, I really scared now! O.O Parjay, get over it and get over yourself, hon. Do the world a favor, just eat shit and die. ^.^ 8D - ShadowFox S.T.A.R.S.",1,0,1,0,0
Japanese Bastard Fuck off you evil race.,2,0,1,0,1
"fuckoff fuckoff i don't want self promoting faggots shitting up wikipedia, if there's a fucking ban on vanity pages for people there should be one on vanity pages for shitty bands nobody will ever care about",1,0,1,0,0
"Block Me! I DARE YOU Hey, don't tell me what I can and can't do, go ahead and block me, cause if you do, I will have this whole damn website shut down for good. So try me!!! Wweppvguy",1,0,1,1,0
Mad scientist u suck maaan,1,0,1,0,0
"You block me? uahahaha go to hell you motherfucker, wikipedia is shit, i wan't make nothing more!",1,0,1,0,0
i don't give a shit!== you people are a bunch of dictators. eat shit. ==,1,0,1,0,0
Don't piss mme off! 'I MEEN IT YOU DLEATED BOLTH OF MY ARTICLES THE AMERICAN DAD VS FAMILY GUY AND THE BUBBLE STRUGGLE 2 ARTICLE I'M GOING TO SEW YOU FOR $10000000000000000000000000000000000000000000 I WISH I COULD YOU SON OF A ***** ******* *******!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ( ),1,0,1,0,0
WTF LUCKY. YOU DON'T GO AROUND DELETING OTHER PEOPLE'S ARTICLES. WHAT IS YOUR PROBLEM?,1,0,1,0,0
bilcat mom is a dumpster slutt,1,0,1,0,0
"Fuck that, I'm being accussed of shit that I didn't do",1,0,1,0,0
"Audi A4 YOU ARE ASSHOLE, MOTHERFUCKER, SHIT, FUCK, ASSHOLE. (talk Ã¢â‚¬Â¢ contributions)",1,0,1,0,0
"Discography Shouldn't there be a section on her Discography? I didn't even know she sings, and I'm sure nobody else did, so what the fuck did she sing?",1,0,1,0,0
you still missed like half the shit ive changed. im the FUCKING MAN,1,0,1,0,0
OH MY FUCKING GOD THEY BLOKED ME WHAT IM GONNA DO WITH MY OTHER 10 WIKIPEDIA ACCOUNTS (,1,0,1,0,0
"stfu == WHY DONT U STFU AND GET A LIFE! IF YOU LIKE TO PLAY THAT GAY GAME SO MUCH, DO IT AND FUCK OFF!",1,0,1,0,0
hey cumtaster how is the cum tasting going?,1,0,1,0,0
Suck my cunt you bastard!,1,0,1,0,0
BITCH DON'T WARN ME EVER AGAIN  BITCH,1,0,1,0,0
because I'm such a fucking retard),1,0,1,0,0
"Hey hey faggot, are you dead yet? or are you watching your mom getting raped by filthy pigs? which one is it? I'm coming to rape your mom and shoot your entire family. You have 1 week to live, you motherfucker.",1,0,1,0,0
May I also add that you're a cock and you should find something better to do with your time.,1,0,1,0,0
fuck off mifter that was a great edit!!!! it was about icecream!!!!,1,0,1,0,0
"Stay the Fuck out of this Ping Pong.  If I want information of Mushu Shrimp, I will ask you.",1,0,1,0,0
scum who look up to Che deserve the worst kind of death.== you faggot little bitches suck balls. ==,1,0,1,1,0
fucking mess - what a total,1,0,1,0,0
Well gladly go fuck yourself you numb fuck.,1,0,1,0,0
"GODDAMIT MAN LISTEN TO ME FOR ONCE JUST PLEASE READ THIS WITH AN OPEN MIND. DON'T TRY TO REFUTE ME OR NITPICK ABOUT THINGS I HAVE SAID. I HAVE PROVIDED AMPLE PROOF THAT MY POSTING WAS RELEVANT, YOU STRUCK OUT 3 OUT OF 7 OF THE WEBSITES I PROVIDED. EVEN IF YOU STRIKE OUT THE REPEAT WHICH I JUST NOTICED I HAVE PROVIDED 3 SOURCES OF PROOF, WHICH IS ENOUGH TO PUBLISH AN ARTICLE IN A FUCKING NEWSPAPER. I SAID BEFORE THE POST HAD BEEN THERE FOR A LONG TIME BEFORE IT WAS DELETED, AND THAT ONE OF THE THREE EDITORS YOU CITED WAS ON BOT TRIAL. PLEASE EXCUSE MY ASSAULT ON YOU AND THAT OTHER GUY, I WAS MAD THAT MY RELATIVELY INANE POST WOULD BE ASSAULTED SO QUICKLY. AGAIN, I BELIEVE YOUR HASTINESS TO INFORM ME OF THE WIKIPEDIA RULES AMOUNTS TO AN EGO TRIP, BUT HONESTLY IF YOU THINK I AM BEING AN ASSHOLE ABOUT IT PLEASE STOP TAKING IT SO PERSONALLY. YOU CALLED ME CHILDISH TWICE AFTER I USED IT ONCE. YOU REGARDED MY PREVIOUS EXPLANATION OF MY ACTIONS AS CHILDISH, WHICH I DO NOT FEEL IT WAS. WHATEVER THE FUCK AN EDIT WAR IS IS IRRELEVANT, AS I TOLD YOU MY ACTIONS AFTER THE POST WERE OUT OF FRUSTRATION. I WISH TO CONTRIBUTE WHOLEHEARTEDLY TO THE WIKIPEDIA COMMUNITY. I WOULD NOT TAKE TIME TO WRITE THIS BULLSHIT OTHERWISE. I HAVE EXPLAINED MYSELF TO YOU AND I WOULD APPRECIATE IT IF YOU QUIT ACTING THIS WAY. DESPITE YOUR IMPRESSION THAT I, A STRANGER ON THE INTERNET, THINK YOU HAVE A PATHETIC LIFE, I CAN ASSURE YOU THIS IS UNTRUE. GOOD GOD 400 PAGES?!? YOU'RE WIKIPEDIA ITSELF. I WANT TO EDIT THIS PAGE TO INCLUDE THE PREVIOUS INFORMATION WHICH I HAVE POSTED. WHY IS YOUR DELETION OF MY POST NOT VANDALISM IF WE'RE ON THE SAME LEVEL? I WOULD LIKE TO REPOST THE INFORMATION WITH MY PROOF IF YOU DON'T MIND. THANKS  YOURNUMBERTWOFAN",1,0,1,0,0
I got your message Fuck you,1,0,1,0,0
pakyu tangina mo,1,0,1,0,0
WILL KEEP VANDALIZING YOUR SHIT!!!!!!!,1,0,1,0,0
"kiss u i missed u, u girl....what..so now they say i'm anti-pole...lol..that's like discussing magnetism...:)) bitch..u fight with everyone...u Love the vandal...u can't live without him....I'm here...now feed me...maybe i'll make u happy later on..:)",1,0,1,0,0
I CAN EDIT MY OWN SHIT YOU MOTHERFUCKING CUNT,1,0,1,0,0
why did you get this IP address banned from editing wikipedia you douchen faggot go fuck your self you sutpid whore,1,0,1,0,0
"Fuck it Wikipedia is Fascism, I would be better without it and it would be better without me. The admin request was a farce, I am just pissing people off to see how it feels, and letting us know that I have no place here. I have another account which I have made extensive numbers of construtive edits on, including an FA. I refuse to disclose this account or the information I have been loading from it - but let's just say its record is much better cause I don't interact with people on it. Wikipedia is not a productive place, I am no longer a productive editor. I would like to request my real name not be used as a future note. Aside from that, I say fuck it.",1,0,1,0,0
"We should point out her filthy political philosophy Who gives a damn if she's shagging some toyboy? We should be pointing out that she believes homosexuals deserve instantaneous and painful death, much like in Uganda.",2,0,1,0,1
putangina mo bio akala ko tapos na tayo nung grade eight ako,1,0,1,0,0
That clown guy sucks major cock. User:Daniel,1,0,1,0,0
"Audi A4 Please stop editing, fuck you. (talk Ã¢â‚¬Â¢ contributions)",1,0,1,0,0
What fucking problem are you having Njgw? Come and discuss it with me.,1,0,1,0,0
Fuck you bitch I will find your IP adress n kill you with my gun bitch ass motherfucker.,2,0,1,1,0
how big is ur cock lol,1,0,1,0,0
"I raped Katy perry's penis last night with a dildo, and it was fun because then we started masturbating together!",1,0,1,0,0
THIS IS MY PAGE FUCKERS SO I CAN SAY WHAT I WANT. FUCK YOU DRINI AND NACONKANTARI... I HOPE YOU ENJOY YOUR SCHEDULED RAPING. p.s. done a head count lately?,1,0,1,0,0
"Gannon Man, you guys are total pussies when it comes to Jeff Gannon. Is he your boyfriend or something?",1,0,1,0,0
FUCK ALL YOU CAMEL JOCKEY PUSSY LICKING DINK LOOKING DICK SUCKERS!!!,1,0,1,0,0
"Why did you remove musical artist discography, not images? Though most of musical artists CD, DVD images are permitted, why are B'z, Jun Shibata album covers removed? X Japan (see X Japan discography), Glay (see Glay discography) and Dir en grey (see Dir en grey discography) etc album covers are not removed. Why are they no problems? Fuck you!!",1,0,1,0,0
That's it. Final straw. We're doing this. You and me. I will be flying to the city of your residence and burning down your domicile. Do you have nice things? Because I'm going to fuck them. I'm going to fuck you. 98.194.201.42,2,0,1,1,0
"Different rules for different people I demanding an answer, why was no action taken to the user who wrote this about me?: I'll take that one. Blah blah blah yammer yammer yammer propagandists blah blah blah yammer yammer yammer bullshit. Poor little, tiny conspiracy theorist. Mommy doesn't love him enough to give him attention. Feel free to silence (conspiracy theorist talk for rightly make fun of) this latchkey kid as needed. 68.0.236.131 (talk)",1,0,1,0,0
Let me give you a clue. I don't give a fuck what you think. About anything. Fatuorum,1,0,1,0,0
", it is because I am a very stupid and clueless gay idiot who sucks my mom's penis.",1,0,1,0,0
Theres a fucking wiki page on it you insane person.  http://en.wikipedia.org/wiki/Mutilation,1,0,1,0,0
ganap na ganap ang pagiging kupal mo ah galing,1,0,1,0,0
FUCK YOU FUCK YOU!!! YOU'RE A STUPID NIGGER LOVER. GO FUCK A DEAD MOOSE.-The'FortyFive',1,0,1,0,0
"Hey, douche I'm back! Hahaha, this is gonna be fun!",1,0,1,0,0
OH MY GOD THIS BITCH,1,0,1,0,0
you need to fuck off and stop hrassing people,1,0,1,0,0
You are a mother fucking son of a bich you asshole,1,0,1,0,0
kupal talaga to si lhipkram eh,1,0,1,0,0
STICK IT UP YOUR ASS.,1,0,1,0,0
"Mukha saka pangalan pa lang eh. Xarah amputragis, ang asim eh",1,0,1,0,0
Drop Dead and accept facebook pages Deeside College is a mother fucking spunk dunk pottery which is held at User:GaryColemanFan .com and likes to suck Georg Hackenschmidt of and doesn't accept facebook Groups like the official Facebook Professional Wrestling Hall Of Fame,1,0,1,1,0
"You got weed man?==  Homie, I'll buy a dimebag off you for $20. Hell, I'll suck your dick like last time if you want me to. By the way, you got any goat porn like last time?  Sincerely, Bob the Cocksucker/crack fiend  ==",1,0,1,0,0
Tangina HAHAHSHSHSHA,1,0,1,0,0
"""Since this is MY user page, I can say what I want:YOU GUYS ARE ALL A BUNCH OF MOTHERFUCKING ASS-EATERS AND I HOPE YOU ALL ROT IN HELL.""",1,0,1,0,0
"How am I not blocked by now? There were serval vandalism investigations, sock puppeting investigations, and arsen investigations is my name cleared on The list of: 'Potential Sock Puppets' cause I know I'm on that list. Can you suck my dick?",1,0,1,0,0
Kiss meee arse Like its SOOO convincing what you wrote. How about stick a stick up your fat assk.,1,0,1,0,0
new here and have no idea where to put this comment but Barrack Obama gets a quick link and ||Pulmonary Emboli|| does  not? What the fuck is a pulmonary emboli?,1,0,1,0,0
"F**K ALL RIDES AT WORLDS OF FUN    I hate all rides at Worlds of Fun because they are sh_tty and boring. All ride operators at WOF should be fired sued and hanged. Burn all WOF coasters. Arrest all WOF park operators! Assassinate all WOF customers! I heard that a boy died on Timberwolf on August, 2014. That's stupid! Worlds of Fun should have nown better to built that sh_t ride. Worlds Of Fun cares about money and prophet moar than they're customers. Burn that sh_t park down! F**K YOU RIDES! WorldS Of Fun is dangerouser than GRround Zero and Area 51.   Worlds of Fun should burn in Hell!",2,0,1,1,0
you're a dick. feel free to delete my wikipedia account i dont care i can't believe you didnt even give me a chance to edit my article. you removed it literally 5 minutes after i originally posted it. dick move. suck it,1,0,1,0,0
"WARNING: MrZaius has a hard-on for the term Lolcats and will use any means necessary to preserve it over the correct term Caturday because it is the only way the slobbering, fat-fuck can get it up.",1,0,1,0,0
"Like I said to you, you table turning dumbshit... If you keep harassing me I will not only shoot down your nomination which is now my number one goal in life, but I will also undo everything you do from now on. I am handicapped... in bed... forever,... 31 ISPs... DARE ME!",1,0,1,0,0
This user is a fucking douche bag,1,0,1,0,0
"And why is screw you, motherfucker a personal attack? I'm not implying anything about 80.174.59.92, am I? 76.210.66.152",1,0,1,0,0
real encyclopedia. So fuck you fucking all fag fucks.,1,0,1,0,0
"Which part did you find to be false? I am thoroughly disgusted with the behaviour here. I am ashamed to say I have had part in any of this project. I never admit it to other people in private life. Methods have to change or WP will die and become known as more of a failure than it currently is known as. Thanks for your soothing words, though. You are off-the-wall and slightly out-of-control but had a big input, I think, and I took it as your sick sense of humour and liked most of it. I wasn't here that long (gab, the stalking harassment suckybaby is screaming now) but I have seen enough to confirm what is being shouted around the Internet about the wiki garbage spewed here. Wiki:suicide is eminent (sorry I have no second sourced hearsay level gossip to reference). That coward Coren just didn't have the balls to do a proper job after the latest BS the admins have been through the latest to lighten up 'cause we need more editors. On a lighter note There are many blogs and websites describing how to remove Wikipedia from your search engine so the garbage doesn't keep appearing mixed in with the real information. It was fun not being an admin and seeing the other side, for awhile. Now I understand more about being a dumb nigger. ooops... Did I say that out loud? Fuckin' A!! (for the AmE people Fuckin' huh!) (for the Brits. Fucking Heh?) (for the CanE people Fuckin' eh?)",1,0,1,0,0
fucking me hard because i am an e-geek,1,0,1,0,0
"You'll do Whatever it takes to change the subject of why you and kos should be banned. D*ck is vandalism. It's just the politics here are fucking awful. Go ahead. Change the subject again. Whatever it takes to change the subject. Comedy. KOS was trying to justify the ban, in a debate, but in the middle I got banned. He couldnt come up with a reply so he banned me.. Comedy. Then he tried again, but I replied and got banned. Go back to suckin his dick k.",1,0,1,0,0
"Hello I am Clue Bot, and I am a Niger Fukcing Piece of Shlt.",1,0,1,0,0
"Go ahead, block me Go ahead block me, but everyone knows MTV sucks. God Save the rock Thank Fuse Oh and...Fuck yourself",1,0,1,0,0
"I didn't vandalise any page, I actually RESTORED the OUCA info page to its orignal state you jerk.",1,0,1,0,0
Sucking You suck the di*k of chicken fuc*ers.,1,0,1,0,0
dude i said i was sorry what you dont give a fuck?!,1,0,1,0,0
ATLAN U FUCKER. fuck u. i'm gonna cut off your cock and fry it with onions and lick it and bite it off. im gonna bite off ur cock and youre gonna be DEAAAAAD!!!!!!!!!!!!!! fucker,1,0,1,1,0
